收寄城市,寄达城市,大件运量
洛阳,信阳,0.0
洛阳,洛阳,0.0
洛阳,武汉,2820.0
洛阳,荆州,0.0
洛阳,襄阳,0.0
洛阳,长沙,0.0
洛阳,常德,0.0
洛阳,衡阳,0.0
洛阳,广州,3358.0
洛阳,汕头,0.0
洛阳,深圳,0.0
洛阳,东莞,0.0
洛阳,湛江,0.0
洛阳,中山,0.0
洛阳,南宁,0.0
洛阳,柳州,0.0
洛阳,海口,0.0
洛阳,重庆,0.0
洛阳,成都,2537.0
洛阳,南充,0.0
洛阳,内江,0.0
洛阳,贵阳,0.0
洛阳,昆明,0.0
洛阳,大理州,0.0
洛阳,拉萨,0.0
洛阳,西安,31837.0
洛阳,宝鸡,0.0
洛阳,兰州,0.0
洛阳,西宁,0.0
洛阳,银川,0.0
洛阳,乌鲁木齐,0.0
洛阳,阿克苏,0.0
洛阳,喀什,0.0
武汉,北京,7812.0
武汉,天津,9991.0
武汉,石家庄,11582.0
武汉,唐山,4587.0
武汉,廊坊,3112.0
武汉,保定,5591.0
武汉,太原,10402.0
武汉,侯马,7847.0
武汉,呼和浩特,9951.0
武汉,包头,2864.0
武汉,沈阳,6686.0
武汉,大连,4723.0
武汉,锦州,4203.0
武汉,长春,9840.0
武汉,哈尔滨,11168.0
武汉,上海,7239.0
武汉,南京,8447.0
武汉,常州,5809.0
武汉,无锡,6379.0
武汉,苏州,9499.0
武汉,徐州,4526.0
武汉,连云港,2650.0
武汉,淮安,1801.0
武汉,盐城,3778.0
武汉,扬州,2856.0
武汉,南通,4730.0
武汉,杭州,9797.0
武汉,湖州,2856.0
武汉,嘉兴,5376.0
武汉,宁波,8221.0
武汉,台州,4086.0
武汉,金华,2748.0
武汉,义乌,805.0
武汉,温州,8296.0
武汉,合肥,6811.0
武汉,蚌埠,4569.0
武汉,芜湖,5354.0
武汉,安庆,4617.0
武汉,福州,9322.0
武汉,厦门,10880.0
武汉,泉州,6522.0
武汉,南昌,11006.0
武汉,鹰潭,7977.0
武汉,赣州,5324.0
武汉,济南,9944.0
武汉,潍坊,5310.0
武汉,烟台,4540.0
武汉,青岛,10061.0
武汉,济宁,4728.0
武汉,临沂,4935.0
武汉,郑州,8752.0
武汉,漯河,8569.0
武汉,信阳,13748.0
武汉,洛阳,7154.0
武汉,武汉,0.0
武汉,荆州,5225.0
武汉,襄阳,8566.0
武汉,长沙,11045.0
武汉,常德,10141.0
武汉,衡阳,6194.0
武汉,广州,11426.0
武汉,汕头,8314.0
武汉,深圳,11324.0
武汉,东莞,11387.0
武汉,湛江,6528.0
武汉,中山,10308.0
武汉,南宁,10736.0
武汉,柳州,7692.0
武汉,海口,6219.0
武汉,重庆,9952.0
武汉,成都,10783.0
武汉,南充,7552.0
武汉,内江,0.0
武汉,贵阳,9620.0
武汉,昆明,9988.0
武汉,大理州,3702.0
武汉,拉萨,0.0
武汉,西安,10169.0
武汉,宝鸡,0.0
武汉,兰州,8081.0
武汉,西宁,0.0
武汉,银川,6443.0
武汉,乌鲁木齐,6949.0
武汉,阿克苏,0.0
武汉,喀什,0.0
荆州,北京,0.0
荆州,天津,0.0
荆州,石家庄,0.0
荆州,唐山,0.0
荆州,廊坊,0.0
荆州,保定,0.0
荆州,太原,0.0
荆州,侯马,0.0
荆州,呼和浩特,0.0
荆州,包头,0.0
荆州,沈阳,0.0
荆州,大连,0.0
荆州,锦州,0.0
荆州,长春,0.0
荆州,哈尔滨,0.0
荆州,上海,451.0
荆州,南京,0.0
荆州,常州,0.0
荆州,无锡,0.0
荆州,苏州,0.0
荆州,徐州,0.0
荆州,连云港,0.0
荆州,淮安,0.0
荆州,盐城,0.0
荆州,扬州,0.0
荆州,南通,0.0
荆州,杭州,0.0
荆州,湖州,0.0
荆州,嘉兴,0.0
荆州,宁波,0.0
荆州,台州,0.0
荆州,金华,0.0
荆州,义乌,0.0
荆州,温州,0.0
荆州,合肥,0.0
荆州,蚌埠,0.0
荆州,芜湖,0.0
荆州,安庆,0.0
荆州,福州,0.0
荆州,厦门,0.0
荆州,泉州,0.0
荆州,南昌,0.0
荆州,鹰潭,0.0
荆州,赣州,0.0
荆州,济南,0.0
荆州,潍坊,0.0
荆州,烟台,0.0
荆州,青岛,0.0
荆州,济宁,0.0
荆州,临沂,0.0
荆州,郑州,0.0
荆州,漯河,0.0
荆州,信阳,0.0
荆州,洛阳,0.0
荆州,武汉,10170.0
荆州,荆州,0.0
荆州,襄阳,0.0
荆州,长沙,0.0
荆州,常德,0.0
荆州,衡阳,0.0
荆州,广州,814.0
荆州,汕头,0.0
荆州,深圳,0.0
荆州,东莞,0.0
荆州,湛江,0.0
荆州,中山,0.0
荆州,南宁,0.0
荆州,柳州,0.0
荆州,海口,0.0
荆州,重庆,0.0
荆州,成都,0.0
荆州,南充,0.0
荆州,内江,0.0
荆州,贵阳,0.0
荆州,昆明,0.0
荆州,大理州,0.0
荆州,拉萨,0.0
荆州,西安,0.0
荆州,宝鸡,0.0
荆州,兰州,0.0
荆州,西宁,0.0
荆州,银川,0.0
荆州,乌鲁木齐,0.0
荆州,阿克苏,0.0
荆州,喀什,0.0
襄阳,北京,1129.0
襄阳,天津,0.0
襄阳,石家庄,0.0
襄阳,唐山,0.0
襄阳,廊坊,0.0
襄阳,保定,0.0
襄阳,太原,0.0
襄阳,侯马,0.0
襄阳,呼和浩特,0.0
襄阳,包头,0.0
襄阳,沈阳,0.0
襄阳,大连,0.0
襄阳,锦州,0.0
襄阳,长春,0.0
襄阳,哈尔滨,0.0
襄阳,上海,1699.0
襄阳,南京,0.0
襄阳,常州,0.0
襄阳,无锡,0.0
襄阳,苏州,0.0
襄阳,徐州,0.0
襄阳,连云港,0.0
襄阳,淮安,0.0
襄阳,盐城,0.0
襄阳,扬州,0.0
襄阳,南通,0.0
襄阳,杭州,0.0
襄阳,湖州,0.0
襄阳,嘉兴,0.0
襄阳,宁波,0.0
襄阳,台州,0.0
襄阳,金华,0.0
襄阳,义乌,0.0
襄阳,温州,0.0
襄阳,合肥,0.0
襄阳,蚌埠,0.0
襄阳,芜湖,0.0
襄阳,安庆,0.0
襄阳,福州,0.0
襄阳,厦门,0.0
襄阳,泉州,0.0
襄阳,南昌,0.0
襄阳,鹰潭,0.0
襄阳,赣州,0.0
襄阳,济南,0.0
襄阳,潍坊,0.0
襄阳,烟台,0.0
襄阳,青岛,0.0
襄阳,济宁,0.0
襄阳,临沂,0.0
襄阳,郑州,0.0
襄阳,漯河,0.0
襄阳,信阳,0.0
襄阳,洛阳,0.0
襄阳,武汉,19414.0
襄阳,荆州,0.0
襄阳,襄阳,0.0
襄阳,长沙,0.0
襄阳,常德,0.0
襄阳,衡阳,0.0
襄阳,广州,1219.0
襄阳,汕头,0.0
襄阳,深圳,0.0
襄阳,东莞,0.0
襄阳,湛江,0.0
襄阳,中山,0.0
襄阳,南宁,0.0
襄阳,柳州,0.0
襄阳,海口,0.0
襄阳,重庆,0.0
襄阳,成都,0.0
襄阳,南充,0.0
襄阳,内江,0.0
襄阳,贵阳,0.0
襄阳,昆明,0.0
襄阳,大理州,0.0
襄阳,拉萨,0.0
襄阳,西安,0.0
襄阳,宝鸡,0.0
襄阳,兰州,0.0
襄阳,西宁,0.0
襄阳,银川,0.0
襄阳,乌鲁木齐,0.0
襄阳,阿克苏,0.0
襄阳,喀什,0.0
长沙,北京,4497.0
长沙,天津,2558.0
长沙,石家庄,2612.0
长沙,唐山,0.0
长沙,廊坊,0.0
长沙,保定,0.0
长沙,太原,1950.0
长沙,侯马,0.0
长沙,呼和浩特,0.0
长沙,包头,0.0
长沙,沈阳,2594.0
长沙,大连,0.0
长沙,锦州,0.0
长沙,长春,0.0
长沙,哈尔滨,2440.0
长沙,上海,3898.0
长沙,南京,1750.0
长沙,常州,1079.0
长沙,无锡,0.0
长沙,苏州,2179.0
长沙,徐州,1483.0
长沙,连云港,0.0
长沙,淮安,0.0
长沙,盐城,0.0
长沙,扬州,0.0
长沙,南通,0.0
长沙,杭州,2803.0
长沙,湖州,0.0
长沙,嘉兴,0.0
长沙,宁波,1591.0
长沙,台州,898.0
长沙,金华,1211.0
长沙,义乌,457.0
长沙,温州,0.0
长沙,合肥,2161.0
长沙,蚌埠,1316.0
长沙,芜湖,0.0
长沙,安庆,0.0
长沙,福州,2834.0
长沙,厦门,0.0
长沙,泉州,1459.0
长沙,南昌,3955.0
长沙,鹰潭,0.0
长沙,赣州,0.0
长沙,济南,3740.0
长沙,潍坊,0.0
长沙,烟台,0.0
长沙,青岛,0.0
长沙,济宁,0.0
长沙,临沂,0.0
长沙,郑州,3672.0
长沙,漯河,0.0
长沙,信阳,1918.0
长沙,洛阳,0.0
长沙,武汉,41456.0
长沙,荆州,0.0
长沙,襄阳,0.0
长沙,长沙,0.0
长沙,常德,2254.0
长沙,衡阳,3480.0
长沙,广州,11299.0
长沙,汕头,2277.0
长沙,深圳,4739.0
长沙,东莞,3409.0
长沙,湛江,0.0
长沙,中山,2743.0
长沙,南宁,4435.0
长沙,柳州,0.0
长沙,海口,2738.0
长沙,重庆,2933.0
长沙,成都,5827.0
长沙,南充,0.0
长沙,内江,0.0
长沙,贵阳,5033.0
长沙,昆明,3440.0
长沙,大理州,0.0
长沙,拉萨,0.0
长沙,西安,6086.0
长沙,宝鸡,0.0
长沙,兰州,2009.0
长沙,西宁,0.0
长沙,银川,0.0
长沙,乌鲁木齐,0.0
长沙,阿克苏,0.0
长沙,喀什,0.0
常德,北京,0.0
常德,天津,0.0
常德,石家庄,0.0
常德,唐山,0.0
常德,廊坊,0.0
常德,保定,0.0
常德,太原,0.0
常德,侯马,0.0
常德,呼和浩特,0.0
常德,包头,0.0
常德,沈阳,0.0
常德,大连,0.0
常德,锦州,0.0
常德,长春,0.0
常德,哈尔滨,0.0
常德,上海,983.0
常德,南京,0.0
常德,常州,0.0
常德,无锡,0.0
常德,苏州,0.0
常德,徐州,0.0
常德,连云港,0.0
常德,淮安,0.0
常德,盐城,0.0
常德,扬州,0.0
常德,南通,0.0
常德,杭州,0.0
常德,湖州,0.0
常德,嘉兴,0.0
常德,宁波,0.0
常德,台州,0.0
常德,金华,0.0
常德,义乌,0.0
常德,温州,0.0
常德,合肥,0.0
常德,蚌埠,0.0
常德,芜湖,0.0
常德,安庆,0.0
常德,福州,0.0
常德,厦门,0.0
常德,泉州,0.0
常德,南昌,0.0
常德,鹰潭,0.0
常德,赣州,0.0
常德,济南,0.0
常德,潍坊,0.0
常德,烟台,0.0
常德,青岛,0.0
常德,济宁,0.0
常德,临沂,0.0
常德,郑州,0.0
常德,漯河,0.0
常德,信阳,0.0
常德,洛阳,0.0
常德,武汉,10473.0
常德,荆州,0.0
常德,襄阳,0.0
常德,长沙,1155.0
常德,常德,0.0
常德,衡阳,0.0
常德,广州,759.0
常德,汕头,0.0
常德,深圳,0.0
常德,东莞,0.0
常德,湛江,0.0
常德,中山,0.0
常德,南宁,0.0
常德,柳州,0.0
常德,海口,0.0
常德,重庆,0.0
常德,成都,0.0
常德,南充,0.0
常德,内江,0.0
常德,贵阳,0.0
常德,昆明,0.0
常德,大理州,0.0
常德,拉萨,0.0
常德,西安,0.0
常德,宝鸡,0.0
常德,兰州,0.0
常德,西宁,0.0
常德,银川,0.0
常德,乌鲁木齐,0.0
常德,阿克苏,0.0
常德,喀什,0.0
衡阳,北京,1287.0
衡阳,天津,0.0
衡阳,石家庄,0.0
衡阳,唐山,0.0
衡阳,廊坊,0.0
衡阳,保定,0.0
衡阳,太原,0.0
衡阳,侯马,0.0
衡阳,呼和浩特,0.0
衡阳,包头,0.0
衡阳,沈阳,861.0
衡阳,大连,0.0
衡阳,锦州,0.0
衡阳,长春,0.0
衡阳,哈尔滨,0.0
衡阳,上海,1176.0
衡阳,南京,0.0
衡阳,常州,0.0
衡阳,无锡,0.0
衡阳,苏州,0.0
衡阳,徐州,0.0
衡阳,连云港,0.0
衡阳,淮安,0.0
衡阳,盐城,0.0
衡阳,扬州,0.0
衡阳,南通,0.0
衡阳,杭州,0.0
衡阳,湖州,0.0
衡阳,嘉兴,0.0
衡阳,宁波,0.0
衡阳,台州,0.0
衡阳,金华,0.0
衡阳,义乌,141.0
衡阳,温州,0.0
衡阳,合肥,0.0
衡阳,蚌埠,0.0
衡阳,芜湖,0.0
衡阳,安庆,0.0
衡阳,福州,0.0
衡阳,厦门,0.0
衡阳,泉州,0.0
衡阳,南昌,0.0
衡阳,鹰潭,0.0
衡阳,赣州,0.0
衡阳,济南,0.0
衡阳,潍坊,0.0
衡阳,烟台,0.0
衡阳,青岛,0.0
衡阳,济宁,0.0
衡阳,临沂,0.0
衡阳,郑州,0.0
衡阳,漯河,0.0
衡阳,信阳,0.0
衡阳,洛阳,0.0
衡阳,武汉,33700.0
衡阳,荆州,0.0
衡阳,襄阳,0.0
衡阳,长沙,2260.0
衡阳,常德,0.0
衡阳,衡阳,0.0
衡阳,广州,3586.0
衡阳,汕头,0.0
衡阳,深圳,0.0
衡阳,东莞,0.0
衡阳,湛江,0.0
衡阳,中山,0.0
衡阳,南宁,0.0
衡阳,柳州,0.0
衡阳,海口,0.0
衡阳,重庆,0.0
衡阳,成都,1550.0
衡阳,南充,0.0
衡阳,内江,0.0
衡阳,贵阳,0.0
衡阳,昆明,0.0
衡阳,大理州,0.0
衡阳,拉萨,0.0
衡阳,西安,1444.0
衡阳,宝鸡,0.0
衡阳,兰州,0.0
衡阳,西宁,0.0
衡阳,银川,0.0
衡阳,乌鲁木齐,0.0
衡阳,阿克苏,0.0
衡阳,喀什,0.0
广州,北京,4565.0
广州,天津,7916.0
广州,石家庄,7928.0
广州,唐山,0.0
广州,廊坊,0.0
广州,保定,2684.0
广州,太原,6660.0
广州,侯马,3653.0
广州,呼和浩特,4452.0
广州,包头,0.0
广州,沈阳,6974.0
广州,大连,0.0
广州,锦州,0.0
广州,长春,6640.0
广州,哈尔滨,9203.0
广州,上海,2702.0
广州,南京,6589.0
广州,常州,3684.0
广州,无锡,3474.0
广州,苏州,7189.0
广州,徐州,2304.0
广州,连云港,1411.0
广州,淮安,0.0
广州,盐城,1907.0
广州,扬州,1518.0
广州,南通,2499.0
广州,杭州,7653.0
广州,湖州,1583.0
广州,嘉兴,2833.0
广州,宁波,5482.0
广州,台州,2952.0
广州,金华,1146.0
广州,义乌,362.0
广州,温州,4928.0
广州,合肥,5146.0
广州,蚌埠,3592.0
广州,芜湖,2238.0
广州,安庆,2200.0
广州,福州,9161.0
广州,厦门,5413.0
广州,泉州,2866.0
广州,南昌,8919.0
广州,鹰潭,0.0
广州,赣州,3202.0
广州,济南,9638.0
广州,潍坊,2460.0
广州,烟台,0.0
广州,青岛,5801.0
广州,济宁,2217.0
广州,临沂,2463.0
广州,郑州,5248.0
广州,漯河,4077.0
广州,信阳,4647.0
广州,洛阳,3274.0
广州,武汉,3449.0
广州,荆州,1141.0
广州,襄阳,2282.0
广州,长沙,6956.0
广州,常德,3035.0
广州,衡阳,5067.0
广州,广州,0.0
广州,汕头,10163.0
广州,深圳,9807.0
广州,东莞,10040.0
广州,湛江,8860.0
广州,中山,10824.0
广州,南宁,11509.0
广州,柳州,7104.0
广州,海口,11877.0
广州,重庆,7369.0
广州,成都,5763.0
广州,南充,4105.0
广州,内江,0.0
广州,贵阳,9077.0
广州,昆明,9598.0
广州,大理州,0.0
广州,拉萨,0.0
广州,西安,5297.0
广州,宝鸡,784.0
广州,兰州,5416.0
广州,西宁,0.0
广州,银川,2604.0
广州,乌鲁木齐,8638.0
广州,阿克苏,0.0
广州,喀什,0.0
汕头,北京,759.0
汕头,天津,0.0
汕头,石家庄,0.0
汕头,唐山,0.0
汕头,廊坊,0.0
汕头,保定,0.0
汕头,太原,0.0
汕头,侯马,0.0
汕头,呼和浩特,0.0
汕头,包头,0.0
汕头,沈阳,0.0
汕头,大连,0.0
汕头,锦州,0.0
汕头,长春,0.0
汕头,哈尔滨,0.0
汕头,上海,418.0
汕头,南京,0.0
汕头,常州,0.0
汕头,无锡,0.0
汕头,苏州,0.0
汕头,徐州,0.0
汕头,连云港,0.0
汕头,淮安,0.0
汕头,盐城,0.0
汕头,扬州,0.0
汕头,南通,0.0
汕头,杭州,0.0
汕头,湖州,0.0
汕头,嘉兴,0.0
汕头,宁波,0.0
汕头,台州,0.0
汕头,金华,125.0
汕头,义乌,32.0
汕头,温州,0.0
汕头,合肥,0.0
汕头,蚌埠,0.0
汕头,芜湖,0.0
汕头,安庆,0.0
汕头,福州,0.0
汕头,厦门,0.0
汕头,泉州,273.0
汕头,南昌,0.0
汕头,鹰潭,0.0
汕头,赣州,0.0
汕头,济南,0.0
汕头,潍坊,0.0
汕头,烟台,0.0
汕头,青岛,0.0
汕头,济宁,0.0
汕头,临沂,0.0
汕头,郑州,404.0
汕头,漯河,0.0
汕头,信阳,0.0
汕头,洛阳,0.0
汕头,武汉,626.0
汕头,荆州,0.0
汕头,襄阳,0.0
汕头,长沙,840.0
汕头,常德,0.0
汕头,衡阳,0.0
汕头,广州,16849.0
汕头,汕头,0.0
汕头,深圳,0.0
汕头,东莞,0.0
汕头,湛江,0.0
汕头,中山,0.0
汕头,南宁,0.0
汕头,柳州,0.0
汕头,海口,0.0
汕头,重庆,0.0
汕头,成都,935.0
汕头,南充,0.0
汕头,内江,0.0
汕头,贵阳,0.0
汕头,昆明,0.0
汕头,大理州,0.0
汕头,拉萨,0.0
汕头,西安,607.0
汕头,宝鸡,0.0
汕头,兰州,0.0
汕头,西宁,0.0
汕头,银川,0.0
汕头,乌鲁木齐,0.0
汕头,阿克苏,0.0
汕头,喀什,0.0
深圳,北京,657.0
深圳,天津,0.0
深圳,石家庄,0.0
深圳,唐山,0.0
深圳,廊坊,0.0
深圳,保定,0.0
深圳,太原,0.0
深圳,侯马,0.0
深圳,呼和浩特,0.0
深圳,包头,0.0
深圳,沈阳,0.0
深圳,大连,0.0
深圳,锦州,0.0
深圳,长春,0.0
深圳,哈尔滨,0.0
深圳,上海,740.0
深圳,南京,0.0
深圳,常州,0.0
深圳,无锡,0.0
深圳,苏州,0.0
深圳,徐州,298.0
深圳,连云港,0.0
深圳,淮安,0.0
深圳,盐城,0.0
深圳,扬州,0.0
深圳,南通,0.0
深圳,杭州,488.0
深圳,湖州,0.0
深圳,嘉兴,0.0
深圳,宁波,0.0
深圳,台州,0.0
深圳,金华,206.0
深圳,义乌,61.0
深圳,温州,0.0
深圳,合肥,235.0
深圳,蚌埠,0.0
深圳,芜湖,0.0
深圳,安庆,0.0
深圳,福州,0.0
深圳,厦门,361.0
深圳,泉州,275.0
深圳,南昌,383.0
深圳,鹰潭,0.0
深圳,赣州,0.0
深圳,济南,0.0
深圳,潍坊,0.0
深圳,烟台,0.0
深圳,青岛,0.0
深圳,济宁,0.0
深圳,临沂,0.0
深圳,郑州,440.0
深圳,漯河,0.0
深圳,信阳,0.0
深圳,洛阳,0.0
深圳,武汉,650.0
深圳,荆州,0.0
深圳,襄阳,0.0
深圳,长沙,840.0
深圳,常德,0.0
深圳,衡阳,0.0
深圳,广州,14024.0
深圳,汕头,0.0
深圳,深圳,0.0
深圳,东莞,731.0
深圳,湛江,0.0
深圳,中山,551.0
深圳,南宁,578.0
深圳,柳州,0.0
深圳,海口,0.0
深圳,重庆,0.0
深圳,成都,931.0
深圳,南充,0.0
深圳,内江,0.0
深圳,贵阳,0.0
深圳,昆明,0.0
深圳,大理州,0.0
深圳,拉萨,0.0
深圳,西安,875.0
深圳,宝鸡,0.0
深圳,兰州,0.0
深圳,西宁,0.0
深圳,银川,0.0
深圳,乌鲁木齐,0.0
深圳,阿克苏,0.0
深圳,喀什,0.0
东莞,北京,1663.0
东莞,天津,0.0
东莞,石家庄,0.0
东莞,唐山,0.0
东莞,廊坊,0.0
东莞,保定,0.0
东莞,太原,0.0
东莞,侯马,0.0
东莞,呼和浩特,0.0
东莞,包头,0.0
东莞,沈阳,1153.0
东莞,大连,0.0
东莞,锦州,0.0
东莞,长春,0.0
东莞,哈尔滨,0.0
东莞,上海,927.0
东莞,南京,0.0
东莞,常州,0.0
东莞,无锡,0.0
东莞,苏州,0.0
东莞,徐州,365.0
东莞,连云港,0.0
东莞,淮安,0.0
东莞,盐城,0.0
东莞,扬州,0.0
东莞,南通,0.0
东莞,杭州,0.0
东莞,湖州,0.0
东莞,嘉兴,0.0
东莞,宁波,0.0
东莞,台州,0.0
东莞,金华,254.0
东莞,义乌,79.0
东莞,温州,0.0
东莞,合肥,0.0
东莞,蚌埠,0.0
东莞,芜湖,0.0
东莞,安庆,0.0
东莞,福州,0.0
东莞,厦门,0.0
东莞,泉州,428.0
东莞,南昌,0.0
东莞,鹰潭,0.0
东莞,赣州,0.0
东莞,济南,0.0
东莞,潍坊,0.0
东莞,烟台,0.0
东莞,青岛,0.0
东莞,济宁,0.0
东莞,临沂,0.0
东莞,郑州,883.0
东莞,漯河,0.0
东莞,信阳,0.0
东莞,洛阳,0.0
东莞,武汉,1180.0
东莞,荆州,0.0
东莞,襄阳,0.0
东莞,长沙,1074.0
东莞,常德,0.0
东莞,衡阳,0.0
东莞,广州,26930.0
东莞,汕头,0.0
东莞,深圳,1612.0
东莞,东莞,0.0
东莞,湛江,0.0
东莞,中山,0.0
东莞,南宁,0.0
东莞,柳州,0.0
东莞,海口,0.0
东莞,重庆,0.0
东莞,成都,1532.0
东莞,南充,0.0
东莞,内江,0.0
东莞,贵阳,0.0
东莞,昆明,0.0
东莞,大理州,0.0
东莞,拉萨,0.0
东莞,西安,1232.0
东莞,宝鸡,0.0
东莞,兰州,0.0
东莞,西宁,0.0
东莞,银川,0.0
东莞,乌鲁木齐,0.0
东莞,阿克苏,0.0
东莞,喀什,0.0
湛江,北京,734.0
湛江,天津,0.0
湛江,石家庄,0.0
湛江,唐山,0.0
湛江,廊坊,0.0
湛江,保定,0.0
湛江,太原,0.0
湛江,侯马,0.0
湛江,呼和浩特,0.0
湛江,包头,0.0
湛江,沈阳,0.0
湛江,大连,0.0
湛江,锦州,0.0
湛江,长春,0.0
湛江,哈尔滨,0.0
湛江,上海,582.0
湛江,南京,0.0
湛江,常州,0.0
湛江,无锡,0.0
湛江,苏州,0.0
湛江,徐州,0.0
湛江,连云港,0.0
湛江,淮安,0.0
湛江,盐城,0.0
湛江,扬州,0.0
湛江,南通,0.0
湛江,杭州,0.0
湛江,湖州,0.0
湛江,嘉兴,0.0
湛江,宁波,0.0
湛江,台州,0.0
湛江,金华,0.0
湛江,义乌,57.0
湛江,温州,0.0
湛江,合肥,0.0
湛江,蚌埠,0.0
湛江,芜湖,0.0
湛江,安庆,0.0
湛江,福州,0.0
湛江,厦门,0.0
湛江,泉州,0.0
湛江,南昌,0.0
湛江,鹰潭,0.0
湛江,赣州,0.0
湛江,济南,0.0
湛江,潍坊,0.0
湛江,烟台,0.0
湛江,青岛,0.0
湛江,济宁,0.0
湛江,临沂,0.0
湛江,郑州,0.0
湛江,漯河,0.0
湛江,信阳,0.0
湛江,洛阳,0.0
湛江,武汉,669.0
湛江,荆州,0.0
湛江,襄阳,0.0
湛江,长沙,0.0
湛江,常德,0.0
湛江,衡阳,0.0
湛江,广州,18083.0
湛江,汕头,0.0
湛江,深圳,0.0
湛江,东莞,0.0
湛江,湛江,0.0
湛江,中山,0.0
湛江,南宁,0.0
湛江,柳州,0.0
湛江,海口,0.0
湛江,重庆,0.0
湛江,成都,0.0
湛江,南充,0.0
湛江,内江,0.0
湛江,贵阳,0.0
湛江,昆明,0.0
湛江,大理州,0.0
湛江,拉萨,0.0
湛江,西安,615.0
湛江,宝鸡,0.0
湛江,兰州,0.0
湛江,西宁,0.0
湛江,银川,0.0
湛江,乌鲁木齐,0.0
湛江,阿克苏,0.0
湛江,喀什,0.0
中山,北京,1713.0
中山,天津,0.0
中山,石家庄,0.0
中山,唐山,0.0
中山,廊坊,0.0
中山,保定,0.0
中山,太原,0.0
中山,侯马,0.0
中山,呼和浩特,0.0
中山,包头,0.0
中山,沈阳,0.0
中山,大连,0.0
中山,锦州,0.0
中山,长春,0.0
中山,哈尔滨,0.0
中山,上海,1249.0
中山,南京,0.0
中山,常州,0.0
中山,无锡,0.0
中山,苏州,0.0
中山,徐州,377.0
中山,连云港,0.0
中山,淮安,0.0
中山,盐城,0.0
中山,扬州,0.0
中山,南通,0.0
中山,杭州,0.0
中山,湖州,0.0
中山,嘉兴,0.0
中山,宁波,0.0
中山,台州,0.0
中山,金华,268.0
中山,义乌,92.0
中山,温州,0.0
中山,合肥,0.0
中山,蚌埠,0.0
中山,芜湖,0.0
中山,安庆,0.0
中山,福州,0.0
中山,厦门,0.0
中山,泉州,443.0
中山,南昌,0.0
中山,鹰潭,0.0
中山,赣州,0.0
中山,济南,0.0
中山,潍坊,0.0
中山,烟台,0.0
中山,青岛,0.0
中山,济宁,0.0
中山,临沂,0.0
中山,郑州,753.0
中山,漯河,0.0
中山,信阳,0.0
中山,洛阳,0.0
中山,武汉,1147.0
中山,荆州,0.0
中山,襄阳,0.0
中山,长沙,1097.0
中山,常德,0.0
中山,衡阳,0.0
中山,广州,30911.0
中山,汕头,0.0
中山,深圳,2370.0
中山,东莞,0.0
中山,湛江,0.0
中山,中山,0.0
中山,南宁,0.0
中山,柳州,0.0
中山,海口,0.0
中山,重庆,0.0
中山,成都,1459.0
中山,南充,0.0
中山,内江,0.0
中山,贵阳,0.0
中山,昆明,0.0
中山,大理州,0.0
中山,拉萨,0.0
中山,西安,1277.0
中山,宝鸡,0.0
中山,兰州,0.0
中山,西宁,0.0
中山,银川,0.0
中山,乌鲁木齐,0.0
中山,阿克苏,0.0
中山,喀什,0.0
南宁,北京,3609.0
南宁,天津,0.0
南宁,石家庄,0.0
南宁,唐山,0.0
南宁,廊坊,0.0
南宁,保定,0.0
南宁,太原,0.0
南宁,侯马,0.0
南宁,呼和浩特,0.0
南宁,包头,0.0
南宁,沈阳,1741.0
南宁,大连,0.0
南宁,锦州,0.0
南宁,长春,0.0
南宁,哈尔滨,0.0
南宁,上海,2256.0
南宁,南京,0.0
南宁,常州,0.0
南宁,无锡,0.0
南宁,苏州,0.0
南宁,徐州,635.0
南宁,连云港,0.0
南宁,淮安,0.0
南宁,盐城,0.0
南宁,扬州,0.0
南宁,南通,0.0
南宁,杭州,1398.0
南宁,湖州,0.0
南宁,嘉兴,0.0
南宁,宁波,0.0
南宁,台州,0.0
南宁,金华,597.0
南宁,义乌,209.0
南宁,温州,0.0
南宁,合肥,1016.0
南宁,蚌埠,0.0
南宁,芜湖,0.0
南宁,安庆,0.0
南宁,福州,0.0
南宁,厦门,0.0
南宁,泉州,0.0
南宁,南昌,1636.0
南宁,鹰潭,0.0
南宁,赣州,0.0
南宁,济南,0.0
南宁,潍坊,0.0
南宁,烟台,0.0
南宁,青岛,0.0
南宁,济宁,0.0
南宁,临沂,0.0
南宁,郑州,1526.0
南宁,漯河,0.0
南宁,信阳,0.0
南宁,洛阳,0.0
南宁,武汉,2342.0
南宁,荆州,0.0
南宁,襄阳,0.0
南宁,长沙,2863.0
南宁,常德,0.0
南宁,衡阳,0.0
南宁,广州,43907.0
南宁,汕头,0.0
南宁,深圳,2940.0
南宁,东莞,0.0
南宁,湛江,0.0
南宁,中山,0.0
南宁,南宁,0.0
南宁,柳州,3016.0
南宁,海口,0.0
南宁,重庆,1915.0
南宁,成都,3574.0
南宁,南充,0.0
南宁,内江,0.0
南宁,贵阳,2290.0
南宁,昆明,0.0
南宁,大理州,0.0
南宁,拉萨,0.0
南宁,西安,1670.0
南宁,宝鸡,0.0
南宁,兰州,0.0
南宁,西宁,0.0
南宁,银川,0.0
南宁,乌鲁木齐,0.0
南宁,阿克苏,0.0
南宁,喀什,0.0
柳州,北京,280.0
柳州,天津,0.0
柳州,石家庄,0.0
柳州,唐山,0.0
柳州,廊坊,0.0
